visual parameter label,visual parameter value,xticks,yticks,preserved 0,preserved 1,preserved 2,preserved 3,gw_param_keys 0,gw_param_values 0,label 0,x,y,bgra,gw_param_keys 1,gw_param_values 1,label 1,x,y,bgra,gw_param_keys 2,gw_param_values 2,label 2,x,y,bgra,gw_param_keys 3,gw_param_values 3,label 3,x,y,bgra,gw_param_keys 4,gw_param_values 4,label 4,x,y,bgra,gw_param_keys 5,gw_param_values 5,label 5,x,y,bgra,gw_param_keys 6,gw_param_values 6,label 6,x,y,bgra,gw_param_keys 7,gw_param_values 7,label 7,x,y,bgra,gw_param_keys 8,gw_param_values 8,label 8,x,y,bgra,gw_param_keys 9,gw_param_values 9,label 9,x,y,bgra,gw_param_keys 10,gw_param_values 10,label 10,x,y,bgra,gw_param_keys 11,gw_param_values 11,label 11,x,y,bgra,gw_param_keys 12,gw_param_values 12,label 12,x,y,bgra
,,,,,,,,,,,12.56281407035176,3.8032026947136616e-13,,,,,12.56281407035176,0.6214346927614909,,,,,12.56281407035176,0.13635572029532342,,,,,12.56281407035176,0.03752509442221484,,,,,12.56281407035176,0.6214346927614909,,,,,12.56281407035176,0.47976716672270175,,,,,12.56281407035176,3.8032026947136616e-13,,,,,12.56281407035176,0.6214346927614909,,,,,12.56281407035176,0.8688683592983458,,,,,12.56281407035176,0.03752509442221484,,,,,12.56281407035176,0.6214346927614909,,,,,12.56281407035176,0.9962706605637185,,,,,12.56281407035176,3.8032026947136616e-13,
,,,,,,,,,,,12.663316582914574,1.7695253247824963e-13,,,,,12.663316582914574,0.6046472627049784,,,,,12.663316582914574,0.13175605497846082,,,,,12.663316582914574,0.02885808692250822,,,,,12.663316582914574,0.6046472627049784,,,,,12.663316582914574,0.4691573692993883,,,,,12.663316582914574,1.7695253247824963e-13,,,,,12.663316582914574,0.6046472627049784,,,,,12.663316582914574,0.859870004687906,,,,,12.663316582914574,0.02885808692250822,,,,,12.663316582914574,0.6046472627049784,,,,,12.663316582914574,0.9978079417544514,,,,,12.663316582914574,1.7695253247824963e-13,
,,,,,,,,,,,12.763819095477388,8.150371237767682e-14,,,,,12.763819095477388,0.5856783820732877,,,,,12.763819095477388,0.12729551168807404,,,,,12.763819095477388,0.021969824036423776,,,,,12.763819095477388,0.5856783820732877,,,,,12.763819095477388,0.45868106744323933,,,,,12.763819095477388,8.150371237767682e-14,,,,,12.763819095477388,0.5856783820732877,,,,,12.763819095477388,0.8506968709225698,,,,,12.763819095477388,0.021969824036423776,,,,,12.763819095477388,0.5856783820732877,,,,,12.763819095477388,0.9989385099723275,,,,,12.763819095477388,8.150371237767682e-14,
,,,,,,,,,,,12.864321608040202,3.7163045469127746e-14,,,,,12.864321608040202,0.5647636846761178,,,,,12.864321608040202,0.12297072830985219,,,,,12.864321608040202,0.01655765837061334,,,,,12.864321608040202,0.5647636846761178,,,,,12.864321608040202,0.4483413979535058,,,,,12.864321608040202,3.7163045469127746e-14,,,,,12.864321608040202,0.5647636846761178,,,,,12.864321608040202,0.8413607257141996,,,,,12.864321608040202,0.01655765837061334,,,,,12.864321608040202,0.5647636846761178,,,,,12.864321608040202,0.9996673987321191,,,,,12.864321608040202,3.7163045469127746e-14,
,,,,,,,,,,,12.964824120603016,1.6774844405515396e-14,,,,,12.964824120603016,0.5421566235689952,,,,,12.964824120603016,0.11877837603249129,,,,,12.964824120603016,0.012353344551613403,,,,,12.964824120603016,0.5421566235689952,,,,,12.964824120603016,0.4381411972037913,,,,,12.964824120603016,1.6774844405515396e-14,,,,,12.964824120603016,0.5421566235689952,,,,,12.964824120603016,0.831873127900578,,,,,12.964824120603016,0.012353344551613403,,,,,12.964824120603016,0.5421566235689952,,,,,12.964824120603016,1.0,,,,,12.964824120603016,1.6774844405515396e-14,
,,,,,,,,,,,13.06532663316583,7.4958174651945e-15,,,,,13.06532663316583,0.5181233764603554,,,,,13.06532663316583,0.11471516230080919,,,,,13.06532663316583,0.009123962454279341,,,,,13.06532663316583,0.5181233764603554,,,,,13.06532663316583,0.4280830126306415,,,,,13.06532663316583,7.4958174651945e-15,,,,,13.06532663316583,0.5181233764603554,,,,,13.06532663316583,0.8222454182780699,,,,,13.06532663316583,0.009123962454279341,,,,,13.06532663316583,0.5181233764603554,,,,,13.06532663316583,0.9999420450084652,,,,,13.06532663316583,7.4958174651945e-15,
,,,,,,,,,,,13.165829145728644,3.3158341630838783e-15,,,,,13.165829145728644,0.4929376658393926,,,,,13.165829145728644,0.11077783349047396,,,,,13.165829145728644,0.006671073445854248,,,,,13.165829145728644,0.4929376658393926,,,,,13.165829145728644,0.41816911408173185,,,,,13.165829145728644,3.3158341630838783e-15,,,,,13.165829145728644,0.4929376658393926,,,,,13.165829145728644,0.812488711300863,,,,,13.165829145728644,0.006671073445854248,,,,,13.165829145728644,0.4929376658393926,,,,,13.165829145728644,0.9994995851431028,,,,,13.165829145728644,3.3158341630838783e-15,
,,,,,,,,,,,13.266331658291458,1.4520444096156248e-15,,,,,13.266331658291458,0.466875633002159,,,,,13.266331658291458,0.10696317732007575,,,,,13.266331658291458,0.004828600250153536,,,,,13.266331658291458,0.466875633002159,,,,,13.266331658291458,0.4084015050073867,,,,,13.266331658291458,1.4520444096156248e-15,,,,,13.266331658291458,0.466875633002159,,,,,13.266331658291458,0.8026138876168564,,,,,13.266331658291458,0.004828600250153536,,,,,13.266331658291458,0.466875633002159,,,,,13.266331658291458,0.9986789729417741,,,,,13.266331658291458,1.4520444096156248e-15,
,,,,,,,,,,,13.366834170854272,6.294776202349287e-16,,,,,13.366834170854272,0.440210897713514,,,,,13.366834170854272,0.10326802501561957,,,,,13.366834170854272,0.0034598723881264,,,,,13.366834170854272,0.440210897713514,,,,,13.366834170854272,0.3987819334807927,,,,,13.366834170854272,6.294776202349287e-16,,,,,13.366834170854272,0.440210897713514,,,,,13.366834170854272,0.7926315874099572,,,,,13.366834170854272,0.0034598723881264,,,,,13.366834170854272,0.440210897713514,,,,,13.366834170854272,0.9974868432443312,,,,,13.366834170854272,6.294776202349287e-16,
,,,,,,,,,,,13.467336683417086,2.7014316718979633e-16,,,,,13.467336683417086,0.413209923521325,,,,,13.467336683417086,0.09968925324187577,,,,,13.467336683417086,0.002454212743996346,,,,,13.467336683417086,0.413209923521325,,,,,13.467336683417086,0.3893119030337918,,,,,13.467336683417086,2.7014316718979633e-16,,,,,13.467336683417086,0.413209923521325,,,,,13.467336683417086,0.7825522045183608,,,,,13.467336683417086,0.002454212743996346,,,,,13.467336683417086,0.413209923521325,,,,,13.467336683417086,0.9959300945285916,,,,,13.467336683417086,2.7014316718979633e-16,
,,,,,,,,,,,13.5678391959799,1.147680434992295e-16,,,,,13.5678391959799,0.38612779339695275,,,,,13.5678391959799,0.0962237858144031,,,,,13.5678391959799,0.0017233664377189406,,,,,13.5678391959799,0.38612779339695275,,,,,13.5678391959799,0.3799926832965986,,,,,13.5678391959799,1.147680434992295e-16,,,,,13.5678391959799,0.38612779339695275,,,,,13.5678391959799,0.7723858812983027,,,,,13.5678391959799,0.0017233664377189406,,,,,13.5678391959799,0.38612779339695275,,,,,13.5678391959799,0.9940158704659219,,,,,13.5678391959799,1.147680434992295e-16,
,,,,,,,,,,,13.668341708542714,4.826821813543919e-17,,,,,13.668341708542714,0.35920448219758716,,,,,13.668341708542714,0.09286859520545382,,,,,13.668341708542714,0.0011979987161649102,,,,,13.668341708542714,0.35920448219758716,,,,,13.668341708542714,0.37082532043114164,,,,,13.668341708542714,4.826821813543919e-17,,,,,13.668341708542714,0.35920448219758716,,,,,13.668341708542714,0.7621425042027721,,,,,13.668341708542714,0.0011979987161649102,,,,,13.668341708542714,0.35920448219758716,,,,,13.668341708542714,0.9917515417274675,,,,,13.668341708542714,4.826821813543919e-17,
,,,,,,,,,,,13.768844221105528,2.009624206167357e-17,,,,,13.768844221105528,0.3326616922978016,,,,,13.768844221105528,0.08962070385637978,,,,,13.768844221105528,0.0008244197214062488,,,,,13.768844221105528,0.3326616922978016,,,,,13.768844221105528,0.36181064734901924,,,,,13.768844221105528,2.009624206167357e-17,,,,,13.768844221105528,0.3326616922978016,,,,,13.768844221105528,0.7518317000447833,,,,,13.768844221105528,0.0008244197214062488,,,,,13.768844221105528,0.3326616922978016,,,,,13.768844221105528,0.9891446880697784,,,,,13.768844221105528,2.009624206167357e-17,
,,,,,,,,,,,13.869346733668342,8.282887019447707e-18,,,,,13.869346733668342,0.30670029752168004,,,,,13.869346733668342,0.08647718530858851,,,,,13.869346733668342,0.0005616343861115323,,,,,13.869346733668342,0.30670029752168004,,,,,13.869346733668342,0.3529492937062628,,,,,13.869346733668342,8.282887019447707e-18,,,,,13.869346733668342,0.30670029752168004,,,,,13.869346733668342,0.7414628329149751,,,,,13.869346733668342,0.0005616343861115323,,,,,13.869346733668342,0.30670029752168004,,,,,13.869346733668342,0.9862030807263619,,,,,13.869346733668342,8.282887019447707e-18,
,,,,,,,,,,,13.969849246231156,3.379573683610732e-18,,,,,13.969849246231156,0.28149841911570433,,,,,13.969849246231156,0.08343516516454225,,,,,13.969849246231156,0.00037876714890750846,,,,,13.969849246231156,0.28149841911570433,,,,,13.969849246231156,0.34424169566823676,,,,,13.969849246231156,3.379573683610732e-18,,,,,13.969849246231156,0.28149841911570433,,,,,13.969849246231156,0.7310450017235635,,,,,13.969849246231156,0.00037876714890750846,,,,,13.969849246231156,0.28149841911570433,,,,,13.969849246231156,0.9829346651295257,,,,,13.969849246231156,3.379573683610732e-18,
,,,,,,,,,,,14.07035175879397,1.3650715001933655e-18,,,,,14.07035175879397,0.2572101367779078,,,,,14.07035175879397,0.08049182188975706,,,,,14.07035175879397,0.00025287402306906764,,,,,14.07035175879397,0.2572101367779078,,,,,14.07035175879397,0.33568810543906025,,,,,14.07035175879397,1.3650715001933655e-18,,,,,14.07035175879397,0.2572101367779078,,,,,14.07035175879397,0.7205870383369927,,,,,14.07035175879397,0.00025287402306906764,,,,,14.07035175879397,0.2572101367779078,,,,,14.07035175879397,0.9793475439847589,,,,,14.07035175879397,1.3650715001933655e-18,
,,,,,,,,,,,14.170854271356784,5.4583600213566975e-19,,,,,14.170854271356784,0.2339648184549669,,,,,14.170854271356784,0.07764438746623956,,,,,14.170854271356784,0.00016712808189255437,,,,,14.170854271356784,0.2339648184549669,,,,,14.170854271356784,0.3272886005509334,,,,,14.170854271356784,5.4583600213566975e-19,,,,,14.170854271356784,0.2339648184549669,,,,,14.170854271356784,0.7100975062800168,,,,,14.170854271356784,0.00016712808189255437,,,,,14.170854271356784,0.2339648184549669,,,,,14.170854271356784,0.9754499607178558,,,,,14.170854271356784,5.4583600213566975e-19,
,,,,,,,,,,,14.271356783919598,2.160639209228224e-19,,,,,14.271356783919598,0.2118670353736318,,,,,14.271356783919598,0.07489014790729637,,,,,14.271356783919598,0.00010934726819254804,,,,,14.271356783919598,0.2118670353736318,,,,,14.271356783919598,0.31904309290967214,,,,,14.271356783919598,2.160639209228224e-19,,,,,14.271356783919598,0.2118670353736318,,,,,14.271356783919598,0.699584699974381,,,,,14.271356783919598,0.00010934726819254804,,,,,14.271356783919598,0.2118670353736318,,,,,14.271356783919598,0.9712502833130002,,,,,14.271356783919598,2.160639209228224e-19,
,,,,,,,,,,,14.371859296482413,8.466728359997711e-20,,,,,14.371859296482413,0.1909970140861172,,,,,14.371859296482413,0.07222644364316705,,,,,14.371859296482413,7.082388469257402e-05,,,,,14.371859296482413,0.1909970140861172,,,,,14.371859296482413,0.31095133759361965,,,,,14.371859296482413,8.466728359997711e-20,,,,,14.371859296482413,0.1909970140861172,,,,,14.371859296482413,0.689056644485759,,,,,14.371859296482413,7.082388469257402e-05,,,,,14.371859296482413,0.1909970140861172,,,,,14.371859296482413,0.9667569885581094,,,,,14.371859296482413,8.466728359997711e-20,
,,,,,,,,,,,14.472361809045227,3.284447298636405e-20,,,,,14.472361809045227,0.1714115655304367,,,,,14.472361809045227,0.06965066978646385,,,,,14.472361809045227,4.541139554931201e-05,,,,,14.472361809045227,0.1714115655304367,,,,,14.472361809045227,0.3030129414039051,,,,,14.472361809045227,3.284447298636405e-20,,,,,14.472361809045227,0.1714115655304367,,,,,14.472361809045227,0.6785210957511457,,,,,14.472361809045227,4.541139554931201e-05,,,,,14.472361809045227,0.1714115655304367,,,,,14.472361809045227,0.961978646711889,,,,,14.472361809045227,3.284447298636405e-20,
,,,,,,,,,,,14.57286432160804,1.2613112425297807e-20,,,,,14.57286432160804,0.1531454224318132,,,,,14.57286432160804,0.06716027628595084,,,,,14.57286432160804,2.8824597440649484e-05,,,,,14.57286432160804,0.1531454224318132,,,,,14.57286432160804,0.2952273711647649,,,,,14.57286432160804,1.2613112425297807e-20,,,,,14.57286432160804,0.1531454224318132,,,,,14.57286432160804,0.6679855412594667,,,,,14.57286432160804,2.8824597440649484e-05,,,,,14.57286432160804,0.1531454224318132,,,,,14.57286432160804,0.9569239066052708,,,,,14.57286432160804,1.2613112425297807e-20,
,,,,,,,,,,,14.673366834170855,4.795076427711099e-21,,,,,14.673366834170855,0.13621291084624207,,,,,14.673366834170855,0.06475276797676083,,,,,14.673366834170855,1.8112356211452847e-05,,,,,14.673366834170855,0.13621291084624207,,,,,14.673366834170855,0.28759396177332863,,,,,14.673366834170855,4.795076427711099e-21,,,,,14.673366834170855,0.13621291084624207,,,,,14.673366834170855,0.657457201158787,,,,,14.673366834170855,1.8112356211452847e-05,,,,,14.673366834170855,0.13621291084624207,,,,,14.673366834170855,0.9516014811881853,,,,,14.673366834170855,4.795076427711099e-21,
,,,,,,,,,,,14.773869346733669,1.8046047594247754e-21,,,,,14.773869346733669,0.12060987918009668,,,,,14.773869346733669,0.062425704534732236,,,,,14.773869346733669,1.1266783487741163e-05,,,,,14.773869346733669,0.12060987918009668,,,,,14.773869346733669,0.28011192399891294,,,,,14.773869346733669,1.8046047594247754e-21,,,,,14.773869346733669,0.12060987918009668,,,,,14.773869346733669,0.6469430297641346,,,,,14.773869346733669,1.1266783487741163e-05,,,,,14.773869346733669,0.12060987918009668,,,,,14.773869346733669,0.9460201335309992,,,,,14.773869346733669,1.8046047594247754e-21,
,,,,,,,,,,,14.874371859296483,6.72329180566767e-22,,,,,14.874371859296483,0.10631580839796233,,,,,14.874371859296483,0.06017670034214521,,,,,14.874371859296483,6.938063083669654e-06,,,,,14.874371859296483,0.10631580839796233,,,,,14.874371859296483,0.2727803520324477,,,,,14.874371859296483,6.72329180566767e-22,,,,,14.874371859296483,0.10631580839796233,,,,,14.874371859296483,0.6364497174406225,,,,,14.874371859296483,6.938063083669654e-06,,,,,14.874371859296483,0.10631580839796233,,,,,14.874371859296483,0.9401886632883577,,,,,14.874371859296483,6.72329180566767e-22,
,,,,,,,,,,,14.974874371859297,2.479677043436113e-22,,,,,14.974874371859297,0.09329603004384014,,,,,14.974874371859297,0.05800342427175209,,,,,14.974874371859297,4.229507874025416e-06,,,,,14.974874371859297,0.09329603004384014,,,,,14.974874371859297,0.26559823078720257,,,,,14.974874371859297,2.479677043436113e-22,,,,,14.974874371859297,0.09329603004384014,,,,,14.974874371859297,0.6259836928372404,,,,,14.974874371859297,4.229507874025416e-06,,,,,14.974874371859297,0.09329603004384014,,,,,14.974874371859297,0.9341158936316913,,,,,14.974874371859297,2.479677043436113e-22,
,,,,,,,,,,,15.075376884422111,9.053605769086932e-23,,,,,15.075376884422111,0.0815039837638058,,,,,15.075376884422111,0.05590359939562741,,,,,15.075376884422111,2.5524352230261258e-06,,,,,15.075376884422111,0.0815039837638058,,,,,15.075376884422111,0.2585644429524741,,,,,15.075376884422111,9.053605769086932e-23,,,,,15.075376884422111,0.0815039837638058,,,,,15.075376884422111,0.6155511254474009,,,,,15.075376884422111,2.5524352230261258e-06,,,,,15.075376884422111,0.0815039837638058,,,,,15.075376884422111,0.9278106586552157,,,,,15.075376884422111,9.053605769086932e-23,
,,,,,,,,,,,15.175879396984925,3.272361961219235e-23,,,,,15.175879396984925,0.07088345279847462,,,,,15.175879396984925,0.053875002625006656,,,,,15.175879396984925,1.5248703442433917e-06,,,,,15.175879396984925,0.07088345279847462,,,,,15.175879396984925,0.2516777758023445,,,,,15.175879396984925,3.272361961219235e-23,,,,,15.175879396984925,0.07088345279847462,,,,,15.175879396984925,0.6051579284730324,,,,,15.175879396984925,1.5248703442433917e-06,,,,,15.175879396984925,0.07088345279847462,,,,,15.175879396984925,0.9212817912588923,,,,,15.175879396984925,3.272361961219235e-23,
,,,,,,,,,,,15.27638190954774,1.170885396796308e-23,,,,,15.27638190954774,0.061370723955863626,,,,,15.27638190954774,0.05191546428694454,,,,,15.27638190954774,9.018294331013881e-07,,,,,15.27638190954774,0.061370723955863626,,,,,15.27638190954774,0.2449369277620345,,,,,15.27638190954774,1.170885396796308e-23,,,,,15.27638190954774,0.061370723955863626,,,,,15.27638190954774,0.5948097619697642,,,,,15.27638190954774,9.018294331013881e-07,,,,,15.27638190954774,0.061370723955863626,,,,,15.27638190954774,0.9145381115105423,,,,,15.27638190954774,1.170885396796308e-23,
,,,,,,,,,,,15.376884422110553,4.1474460100587785e-24,,,,,15.376884422110553,0.052896627425064346,,,,,15.376884422110553,0.050022867643296935,,,,,15.376884422110553,5.27994246548145e-07,,,,,15.376884422110553,0.052896627425064346,,,,,15.376884422110553,0.238340514734745,,,,,15.376884422110553,4.1474460100587785e-24,,,,,15.376884422110553,0.052896627425064346,,,,,15.376884422110553,0.5845120362514769,,,,,15.376884422110553,5.27994246548145e-07,,,,,15.376884422110553,0.052896627425064346,,,,,15.376884422110553,0.9075884154880834,,,,,15.376884422110553,4.1474460100587785e-24,
,,,,,,,,,,,15.477386934673367,1.4543213868286766e-24,,,,,15.477386934673367,0.045388421015858764,,,,,15.477386934673367,0.048195148357219136,,,,,15.477386934673367,3.0601821161406983e-07,,,,,15.477386934673367,0.045388421015858764,,,,,15.477386934673367,0.2318870761922182,,,,,15.477386934673367,1.4543213868286766e-24,,,,,15.477386934673367,0.045388421015858764,,,,,15.477386934673367,0.5742699155332455,,,,,15.477386934673367,3.0601821161406983e-07,,,,,15.477386934673367,0.045388421015858764,,,,,15.477386934673367,0.9004414646017154,,,,,15.477386934673367,1.4543213868286766e-24,
,,,,,,,,,,,15.577889447236181,5.048395118544128e-25,,,,,15.577889447236181,0.038771492615218235,,,,,15.577889447236181,0.04643029391207531,,,,,15.577889447236181,1.7558145890605787e-07,,,,,15.577889447236181,0.038771492615218235,,,,,15.577889447236181,0.22557508103255058,,,,,15.577889447236181,5.048395118544128e-25,,,,,15.577889447236181,0.038771492615218235,,,,,15.577889447236181,0.5640883217924585,,,,,15.577889447236181,1.7558145890605787e-07,,,,,15.577889447236181,0.038771492615218235,,,,,15.577889447236181,0.893105975394803,,,,,15.577889447236181,5.048395118544128e-25,
,,,,,,,,,,,15.678391959798995,1.7348406241430622e-25,,,,,15.678391959798995,0.03297086349662892,,,,,15.678391959798995,0.04472634298736904,,,,,15.678391959798995,9.97294287837623e-08,,,,,15.678391959798995,0.03297086349662892,,,,,15.678391959798995,0.21940293320906037,,,,,15.678391959798995,1.7348406241430622e-25,,,,,15.678391959798995,0.03297086349662892,,,,,15.678391959798995,0.5539719388286416,,,,,15.678391959798995,9.97294287837623e-08,,,,,15.678391959798995,0.03297086349662892,,,,,15.678391959798995,0.8855906098211849,,,,,15.678391959798995,1.7348406241430622e-25,
,,,,,,,,,,,15.77889447236181,5.901727137744031e-26,,,,,15.77889447236181,0.027912483321184286,,,,,15.77889447236181,0.043081384796032525,,,,,15.77889447236181,5.607655271425411e-08,,,,,15.77889447236181,0.027912483321184286,,,,,15.77889447236181,0.21336897713425068,,,,,15.77889447236181,5.901727137744031e-26,,,,,15.77889447236181,0.027912483321184286,,,,,15.77889447236181,0.543925216503272,,,,,15.77889447236181,5.607655271425411e-08,,,,,15.77889447236181,0.027912483321184286,,,,,15.77889447236181,0.8779039659956978,,,,,15.77889447236181,5.901727137744031e-26,
,,,,,,,,,,,15.879396984924623,1.987522103309302e-26,,,,,15.879396984924623,0.02352431501445084,,,,,15.879396984924623,0.04149355838715286,,,,,15.879396984924623,3.1214226802828015e-08,,,,,15.879396984924623,0.02352431501445084,,,,,15.879396984924623,0.20747150286312221,,,,,15.879396984924623,1.987522103309302e-26,,,,,15.879396984924623,0.02352431501445084,,,,,15.879396984924623,0.5339523751416168,,,,,15.879396984924623,3.1214226802828015e-08,,,,,15.879396984924623,0.02352431501445084,,,,,15.879396984924623,0.8700545694138133,,,,,15.879396984924623,1.987522103309302e-26,
,,,,,,,,,,,15.979899497487438,6.62610182977213e-27,,,,,15.979899497487438,0.01973721404030059,,,,,15.979899497487438,0.039961051917965666,,,,,15.979899497487438,1.7200344820124046e-08,,,,,15.979899497487438,0.01973721404030059,,,,,15.979899497487438,0.2017087510602704,,,,,15.979899497487438,6.62610182977213e-27,,,,,15.979899497487438,0.01973721404030059,,,,,15.979899497487438,0.5240574100793705,,,,,15.979899497487438,1.7200344820124046e-08,,,,,15.979899497487438,0.01973721404030059,,,,,15.979899497487438,0.8620508646354645,,,,,15.979899497487438,6.62610182977213e-27,
,,,,,,,,,,,16.080402010050253,2.1868426850740252e-27,,,,,16.080402010050253,0.016485611835597973,,,,,16.080402010050253,0.038482101898710305,,,,,16.080402010050253,9.382855391311517e-09,,,,,16.080402010050253,0.016485611835597973,,,,,16.080402010050253,0.1960789177553648,,,,,16.080402010050253,2.1868426850740252e-27,,,,,16.080402010050253,0.016485611835597973,,,,,16.080402010050253,0.5142440963376055,,,,,16.080402010050253,9.382855391311517e-09,,,,,16.080402010050253,0.016485611835597973,,,,,16.080402010050253,0.853901207427378,,,,,16.080402010050253,2.1868426850740252e-27,
,,,,,,,,,,,16.180904522613066,7.144803294795423e-28,,,,,16.180904522613066,0.013708017289151208,,,,,16.180904522613066,0.03705499241371643,,,,,16.180904522613066,5.0669450030918454e-09,,,,,16.180904522613066,0.013708017289151208,,,,,16.180904522613066,0.19058015889174237,,,,,16.180904522613066,7.144803294795423e-28,,,,,16.180904522613066,0.013708017289151208,,,,,16.180904522613066,0.5045159934102736,,,,,16.180904522613066,5.0669450030918454e-09,,,,,16.180904522613066,0.013708017289151208,,,,,16.180904522613066,0.8456138573575195,,,,,16.180904522613066,7.144803294795423e-28,
,,,,,,,,,,,16.28140703517588,2.310874226040959e-28,,,,,16.28140703517588,0.011347353166480934,,,,,16.28140703517588,0.0356780543218763,,,,,16.28140703517588,2.7087607989365914e-09,,,,,16.28140703517588,0.011347353166480934,,,,,16.28140703517588,0.18521059467295722,,,,,16.28140703517588,2.310874226040959e-28,,,,,16.28140703517588,0.011347353166480934,,,,,16.28140703517588,0.49487645014921766,,,,,16.28140703517588,2.7087607989365914e-09,,,,,16.28140703517588,0.011347353166480934,,,,,16.28140703517588,0.837196970834616,,,,,16.28140703517588,2.310874226040959e-28,
,,,,,,,,,,,16.381909547738694,7.399044490513349e-29,,,,,16.381909547738694,0.009351146362223662,,,,,16.381909547738694,0.03434966443945568,,,,,16.381909547738694,1.4335353895737337e-09,,,,,16.381909547738694,0.009351146362223662,,,,,16.381909547738694,0.1799683137122312,,,,,16.381909547738694,7.399044490513349e-29,,,,,16.381909547738694,0.009351146362223662,,,,,16.381909547738694,0.4853286097323616,,,,,16.381909547738694,1.4335353895737337e-09,,,,,16.381909547738694,0.009351146362223662,,,,,16.381909547738694,0.8286585945851243,,,,,16.381909547738694,7.399044490513349e-29,
,,,,,,,,,,,16.48241206030151,2.3452452581892058e-29,,,,,16.48241206030151,0.007671591900074244,,,,,16.48241206030151,0.03306824470799948,,,,,16.48241206030151,7.510337948382121e-10,,,,,16.48241206030151,0.007671591900074244,,,,,16.48241206030151,0.1748513769898121,,,,,16.48241206030151,2.3452452581892058e-29,,,,,16.48241206030151,0.007671591900074244,,,,,16.48241206030151,0.4758754147014305,,,,,16.48241206030151,7.510337948382121e-10,,,,,16.48241206030151,0.007671591900074244,,,,,16.48241206030151,0.8200066595594728,,,,,16.48241206030151,2.3452452581892058e-29,
,,,,,,,,,,,16.582914572864322,7.358921872379237e-30,,,,,16.582914572864322,0.006265510814518731,,,,,16.582914572864322,0.031832261349907444,,,,,16.582914572864322,3.895146876137874e-10,,,,,16.582914572864322,0.006265510814518731,,,,,16.582914572864322,0.16985782162331559,,,,,16.582914572864322,7.358921872379237e-30,,,,,16.582914572864322,0.006265510814518731,,,,,16.582914572864322,0.4665196120562541,,,,,16.582914572864322,3.895146876137874e-10,,,,,16.582914572864322,0.006265510814518731,,,,,16.582914572864322,0.8112489752589246,,,,,16.582914572864322,7.358921872379237e-30,
,,,,,,,,,,,16.683417085427138,2.2858799356164865e-30,,,,,16.683417085427138,0.005094221571247107,,,,,16.683417085427138,0.030640224014077205,,,,,16.683417085427138,1.9998687540460667e-10,,,,,16.683417085427138,0.005094221571247107,,,,,16.683417085427138,0.1649856644561552,,,,,16.683417085427138,2.2858799356164865e-30,,,,,16.683417085427138,0.005094221571247107,,,,,16.683417085427138,0.4572637583933465,,,,,16.683417085427138,1.9998687540460667e-10,,,,,16.683417085427138,0.005094221571247107,,,,,16.683417085427138,0.8023932244739507,,,,,16.683417085427138,2.2858799356164865e-30,
,,,,,,,,,,,16.78391959798995,7.029200591336997e-31,,,,,16.78391959798995,0.004123343651554945,,,,,16.78391959798995,0.029490684913849256,,,,,16.78391959798995,1.0164650474729096e-10,,,,,16.78391959798995,0.004123343651554945,,,,,16.78391959798995,0.16023290546920155,,,,,16.78391959798995,7.029200591336997e-31,,,,,16.78391959798995,0.004123343651554945,,,,,16.78391959798995,0.44811022507713877,,,,,16.78391959798995,1.0164650474729096e-10,,,,,16.78391959798995,0.004123343651554945,,,,,16.78391959798995,0.7934469584246379,,,,,16.78391959798995,7.029200591336997e-31,
,,,,,,,,,,,16.884422110552766,2.1397929681795083e-31,,,,,16.884422110552766,0.003322550476047841,,,,,16.884422110552766,0.02838223795932795,,,,,16.884422110552766,5.11442367312487e-11,,,,,16.884422110552766,0.003322550476047841,,,,,16.884422110552766,0.15559753102081142,,,,,16.884422110552766,2.1397929681795083e-31,,,,,16.884422110552766,0.003322550476047841,,,,,16.884422110552766,0.4390612034328468,,,,,16.884422110552766,5.11442367312487e-11,,,,,16.884422110552766,0.003322550476047841,,,,,16.884422110552766,0.7844175922932789,,,,,16.884422110552766,2.1397929681795083e-31,
,,,,,,,,,,,16.984924623115578,6.448383721056934e-32,,,,,16.984924623115578,0.002665287102990851,,,,,16.984924623115578,0.027313517886006413,,,,,16.984924623115578,2.547500346193912e-11,,,,,16.984924623115578,0.002665287102990851,,,,,16.984924623115578,0.15107751692037685,,,,,16.984924623115578,6.448383721056934e-32,,,,,16.984924623115578,0.002665287102990851,,,,,16.984924623115578,0.43011870995060447,,,,,16.984924623115578,2.547500346193912e-11,,,,,16.984924623115578,0.002665287102990851,,,,,16.984924623115578,0.7753124011390133,,,,,16.984924623115578,6.448383721056934e-32,
,,,,,,,,,,,17.085427135678394,1.923726323279779e-32,,,,,17.085427135678394,0.002128466223345223,,,,,17.085427135678394,0.026283199381479418,,,,,17.085427135678394,1.2561604036567301e-11,,,,,17.085427135678394,0.002128466223345223,,,,,17.085427135678394,0.14667083134051923,,,,,17.085427135678394,1.923726323279779e-32,,,,,17.085427135678394,0.002128466223345223,,,,,17.085427135678394,0.42128459149107317,,,,,17.085427135678394,1.2561604036567301e-11,,,,,17.085427135678394,0.002128466223345223,,,,,17.085427135678394,0.7661385161841101,,,,,17.085427135678394,1.923726323279779e-32,
